County,IndTested,IndPositive,IndRec,Deaths,Date,Year,Month,Day,NewIndTested,NewIndPositive,NewIndRec,NewDeaths,PosTestRate,ID
Muscatine,6050,752,669,45,2020-07-24,2020,7,24,70,4,20,0,5.71428571428571,3297
O'Brien,1576,110,81,1,2020-07-24,2020,7,24,25,0,0,0,0,3296
Osceola,574,74,52,0,2020-07-24,2020,7,24,15,2,2,0,13.3333333333333,3295
Page,1577,41,24,0,2020-07-24,2020,7,24,64,3,3,0,4.6875,3294
Palo Alto,1311,62,45,0,2020-07-24,2020,7,24,15,0,0,0,0,3293
Plymouth,3646,405,291,6,2020-07-24,2020,7,24,55,8,2,0,14.5454545454545,3292
Pocahontas,1104,111,65,1,2020-07-24,2020,7,24,8,1,5,0,12.5,3291
Polk,75428,8905,5782,191,2020-07-24,2020,7,24,1172,125,43,0,10.6655290102389,3290
Pottawattamie,13138,1016,735,18,2020-07-24,2020,7,24,295,40,10,0,13.5593220338983,3289
Poweshiek,1662,121,101,8,2020-07-24,2020,7,24,28,3,0,0,10.7142857142857,3288
Ringgold,657,21,15,1,2020-07-24,2020,7,24,15,0,0,0,0,3287
Sac,1560,76,60,0,2020-07-24,2020,7,24,9,1,0,0,11.1111111111111,3286
Scott,21054,1434,685,11,2020-07-24,2020,7,24,332,38,17,0,11.4457831325301,3285
Shelby,1363,129,125,0,2020-07-24,2020,7,24,14,2,1,0,14.2857142857143,3284
Sioux,3656,554,448,1,2020-07-24,2020,7,24,47,5,2,0,10.6382978723404,3283
Story,11248,1016,694,11,2020-07-24,2020,7,24,172,20,18,1,11.6279069767442,3282
Tama,2947,517,421,29,2020-07-24,2020,7,24,27,3,3,0,11.1111111111111,3281
Taylor,787,87,79,0,2020-07-24,2020,7,24,13,2,0,0,15.3846153846154,3280
Union,1855,61,29,1,2020-07-24,2020,7,24,44,2,0,0,4.54545454545455,3279
Van Buren,569,22,18,1,2020-07-24,2020,7,24,9,0,0,0,0,3278
Wapello,5064,777,703,31,2020-07-24,2020,7,24,69,4,9,0,5.79710144927536,3277
Warren,6812,442,241,1,2020-07-24,2020,7,24,118,11,1,0,9.32203389830508,3276
Washington,2824,276,240,9,2020-07-24,2020,7,24,21,1,3,0,4.76190476190476,3275
Wayne,411,13,10,1,2020-07-24,2020,7,24,7,1,0,0,14.2857142857143,3274
Webster,6318,570,210,5,2020-07-24,2020,7,24,48,4,2,0,8.33333333333333,3273
Winnebago,1358,64,27,0,2020-07-24,2020,7,24,29,1,0,0,3.44827586206897,3272
Winneshiek,1973,67,48,1,2020-07-24,2020,7,24,19,1,2,0,5.26315789473684,3271
Woodbury,19604,3522,3168,47,2020-07-24,2020,7,24,124,12,8,0,9.67741935483871,3270
Worth,960,47,12,0,2020-07-24,2020,7,24,18,0,1,0,0,3269
Wright,3016,426,366,1,2020-07-24,2020,7,24,11,1,4,0,9.09090909090909,3268
