County,IndTested,IndPositive,IndRec,Deaths,Date,Year,Month,Day,NewIndTested,NewIndPositive,NewIndRec,NewDeaths,PosTestRate,ID
Hardin,2367,139,68,0,2020-07-28,2020,7,28,17,2,0,0,11.7647058823529,3721
Harrison,1444,84,63,0,2020-07-28,2020,7,28,1,0,1,0,0,3720
Henry,2382,107,81,3,2020-07-28,2020,7,28,14,3,3,0,21.4285714285714,3719
Howard,1166,47,30,0,2020-07-28,2020,7,28,2,0,4,0,0,3718
Humboldt,1185,84,68,1,2020-07-28,2020,7,28,7,2,2,0,28.5714285714286,3717
Ida,836,28,22,0,2020-07-28,2020,7,28,2,0,1,0,0,3716
Iowa,2428,78,51,1,2020-07-28,2020,7,28,8,1,0,0,12.5,3715
Jackson,2399,126,28,0,2020-07-28,2020,7,28,3,0,2,0,0,3714
Jasper,4335,439,323,24,2020-07-28,2020,7,28,18,0,3,1,0,3713
Jefferson,1676,71,57,0,2020-07-28,2020,7,28,7,0,5,0,0,3712
Johnson,22374,1771,1242,12,2020-07-28,2020,7,28,81,7,25,1,8.64197530864198,3711
Jones,2241,112,63,1,2020-07-28,2020,7,28,8,3,2,0,37.5,3710
Keokuk,989,27,20,1,2020-07-28,2020,7,28,3,0,0,0,0,3709
Kossuth,1811,72,33,0,2020-07-28,2020,7,28,8,0,1,0,0,3708
Lee,2580,79,49,2,2020-07-28,2020,7,28,8,2,1,0,25,3707
Linn,29628,1858,1467,87,2020-07-28,2020,7,28,49,7,36,0,14.2857142857143,3706
Louisa,1732,373,347,14,2020-07-28,2020,7,28,2,0,1,1,0,3705
Lucas,703,40,27,4,2020-07-28,2020,7,28,1,0,0,0,0,3704
Lyon,944,90,75,0,2020-07-28,2020,7,28,0,0,1,0,,3703
Madison,1987,87,40,2,2020-07-28,2020,7,28,8,0,0,0,0,3702
Mahaska,1870,132,103,17,2020-07-28,2020,7,28,4,0,0,0,0,3701
Marion,2980,138,97,0,2020-07-28,2020,7,28,12,1,5,0,8.33333333333333,3700
Marshall,7588,1310,1000,23,2020-07-28,2020,7,28,8,1,7,0,12.5,3699
Mills,2548,70,37,0,2020-07-28,2020,7,28,2,0,0,0,0,3698
Mitchell,1708,75,63,0,2020-07-28,2020,7,28,2,0,1,0,0,3697
Monona,1083,88,74,0,2020-07-28,2020,7,28,2,1,4,0,50,3696
Monroe,742,66,44,7,2020-07-28,2020,7,28,3,1,1,0,33.3333333333333,3695
Montgomery,1119,40,21,2,2020-07-28,2020,7,28,9,2,1,0,22.2222222222222,3694
Muscatine,6196,773,684,46,2020-07-28,2020,7,28,12,1,1,0,8.33333333333333,3693
O'Brien,1604,113,86,1,2020-07-28,2020,7,28,8,1,4,0,12.5,3692
Osceola,582,75,56,0,2020-07-28,2020,7,28,1,0,4,0,0,3691
Page,1631,56,31,0,2020-07-28,2020,7,28,1,0,1,0,0,3690
Palo Alto,1330,65,45,0,2020-07-28,2020,7,28,4,1,0,0,25,3689
Plymouth,3762,417,305,8,2020-07-28,2020,7,28,6,2,5,0,33.3333333333333,3688
Pocahontas,1122,112,82,1,2020-07-28,2020,7,28,3,0,11,0,0,3687
Polk,77986,9115,6058,193,2020-07-28,2020,7,28,210,8,157,1,3.80952380952381,3686
Pottawattamie,13560,1054,760,19,2020-07-28,2020,7,28,17,6,13,0,35.2941176470588,3685
Poweshiek,1726,128,102,8,2020-07-28,2020,7,28,7,5,0,0,71.4285714285714,3684
Ringgold,676,21,17,1,2020-07-28,2020,7,28,1,0,2,0,0,3683
Sac,1580,76,63,0,2020-07-28,2020,7,28,2,0,0,0,0,3682
Scott,21841,1499,750,11,2020-07-28,2020,7,28,87,9,38,0,10.3448275862069,3681
Shelby,1411,138,125,0,2020-07-28,2020,7,28,12,3,-1,0,25,3680
Sioux,3757,562,465,1,2020-07-28,2020,7,28,4,0,10,0,0,3679
Story,11584,1055,753,11,2020-07-28,2020,7,28,18,1,42,0,5.55555555555556,3678
Tama,3013,520,426,29,2020-07-28,2020,7,28,4,0,4,0,0,3677
Taylor,808,93,80,0,2020-07-28,2020,7,28,0,0,0,0,,3676
Union,1922,66,29,1,2020-07-28,2020,7,28,7,2,0,0,28.5714285714286,3675
Van Buren,604,24,18,1,2020-07-28,2020,7,28,8,0,0,0,0,3674
Wapello,5244,799,724,31,2020-07-28,2020,7,28,27,3,6,0,11.1111111111111,3673
Warren,7054,475,258,1,2020-07-28,2020,7,28,30,2,10,0,6.66666666666667,3672
Washington,2888,281,249,10,2020-07-28,2020,7,28,4,1,1,1,25,3671
Wayne,429,14,10,1,2020-07-28,2020,7,28,5,0,0,0,0,3670
Webster,6438,657,291,5,2020-07-28,2020,7,28,2,3,62,0,150,3669
Winnebago,1422,69,29,0,2020-07-28,2020,7,28,2,0,0,0,0,3668
Winneshiek,2056,71,52,1,2020-07-28,2020,7,28,4,0,1,0,0,3667
Woodbury,20066,3573,3189,47,2020-07-28,2020,7,28,32,6,6,0,18.75,3666
Worth,1003,51,15,0,2020-07-28,2020,7,28,1,0,2,0,0,3665
Wright,3049,431,377,1,2020-07-28,2020,7,28,0,0,7,0,,3664
