County,IndTested,IndPositive,IndRec,Deaths,Date,Year,Month,Day,NewIndTested,NewIndPositive,NewIndRec,NewDeaths,PosTestRate,ID
Linn,23776,1416,1166,84,2020-07-14,2020,7,14,25,0,22,1,0,2320
Louisa,1548,367,343,13,2020-07-14,2020,7,14,0,0,0,0,,2319
Lucas,593,35,25,4,2020-07-14,2020,7,14,1,0,1,0,0,2318
Lyon,775,63,46,0,2020-07-14,2020,7,14,0,0,0,0,,2317
Madison,1578,57,37,2,2020-07-14,2020,7,14,1,1,0,0,100,2316
Mahaska,1554,120,100,17,2020-07-14,2020,7,14,0,1,1,0,Inf,2315
Marion,2289,85,65,0,2020-07-14,2020,7,14,0,0,0,0,,2314
Marshall,6489,1105,956,19,2020-07-14,2020,7,14,3,1,0,0,33.3333333333333,2313
Mills,2146,52,32,0,2020-07-14,2020,7,14,-1,0,0,0,0,2312
Mitchell,1338,48,37,0,2020-07-14,2020,7,14,1,0,0,0,0,2311
Monona,975,78,61,0,2020-07-14,2020,7,14,0,0,0,0,,2310
Monroe,599,54,43,7,2020-07-14,2020,7,14,0,0,0,0,,2309
Montgomery,895,15,10,2,2020-07-14,2020,7,14,1,0,2,0,0,2308
Muscatine,5371,697,578,45,2020-07-14,2020,7,14,4,1,5,0,25,2307
O'Brien,1366,97,73,1,2020-07-14,2020,7,14,-1,0,0,0,0,2306
Osceola,492,70,50,0,2020-07-14,2020,7,14,0,0,0,0,,2305
Page,1323,22,20,0,2020-07-14,2020,7,14,5,0,0,0,0,2304
Palo Alto,1180,53,39,0,2020-07-14,2020,7,14,0,0,4,0,,2303
Plymouth,3176,354,280,5,2020-07-14,2020,7,14,0,0,0,0,,2302
Pocahontas,996,109,51,1,2020-07-14,2020,7,14,0,0,0,0,,2301
Polk,62946,7656,5474,185,2020-07-14,2020,7,14,42,6,1,0,14.2857142857143,2300
Pottawattamie,11337,842,677,13,2020-07-14,2020,7,14,2,1,1,0,50,2299
Poweshiek,1422,111,96,8,2020-07-14,2020,7,14,0,0,0,0,,2298
Ringgold,590,16,12,1,2020-07-14,2020,7,14,0,0,0,0,,2297
Sac,1394,69,59,0,2020-07-14,2020,7,14,0,0,0,0,,2296
Scott,17235,1121,610,10,2020-07-14,2020,7,14,57,3,2,0,5.26315789473684,2295
Shelby,1203,121,112,0,2020-07-14,2020,7,14,2,2,1,0,100,2294
Sioux,3280,515,414,0,2020-07-14,2020,7,14,0,0,0,0,,2293
Story,9697,881,493,8,2020-07-14,2020,7,14,6,1,1,0,16.6666666666667,2292
Tama,2626,490,414,29,2020-07-14,2020,7,14,0,0,0,0,,2291
Taylor,707,81,78,0,2020-07-14,2020,7,14,0,0,0,0,,2290
Union,1518,42,29,0,2020-07-14,2020,7,14,-1,0,0,0,0,2289
Van Buren,497,21,16,1,2020-07-14,2020,7,14,2,0,0,0,0,2288
Wapello,4497,715,672,31,2020-07-14,2020,7,14,0,0,0,0,,2287
Warren,5699,337,232,1,2020-07-14,2020,7,14,0,0,0,0,,2286
Washington,2543,254,225,9,2020-07-14,2020,7,14,3,0,4,0,0,2285
Wayne,376,11,9,0,2020-07-14,2020,7,14,0,0,0,0,,2284
Webster,5859,439,180,5,2020-07-14,2020,7,14,9,7,18,0,77.7777777777778,2283
Winnebago,1067,46,23,0,2020-07-14,2020,7,14,2,2,0,0,100,2282
Winneshiek,1647,52,27,1,2020-07-14,2020,7,14,5,1,0,1,20,2281
Woodbury,17958,3360,3127,44,2020-07-14,2020,7,14,1,0,5,0,0,2280
Worth,720,28,10,0,2020-07-14,2020,7,14,2,0,0,0,0,2279
Wright,2842,402,315,1,2020-07-14,2020,7,14,-1,0,0,0,0,2278
