County,IndTested,IndPositive,IndRec,Deaths,Date,Year,Month,Day,NewIndTested,NewIndPositive,NewIndRec,NewDeaths,PosTestRate,ID
Henry,1364,78,68,3,6/21/2020,2020,6,21,0,0,0,0,0,56
Howard,572,14,10,0,6/21/2020,2020,6,21,0,0,0,0,0,55
Humboldt,639,40,28,1,6/21/2020,2020,6,21,0,0,0,0,0,54
Ida,578,20,16,0,6/21/2020,2020,6,21,0,0,0,0,0,53
Iowa,1407,39,33,0,6/21/2020,2020,6,21,0,0,0,0,0,52
Jackson,940,19,11,0,6/21/2020,2020,6,21,0,0,0,0,0,51
Jasper,2641,296,210,17,6/21/2020,2020,6,21,0,0,0,0,0,50
Jefferson,971,47,29,0,6/21/2020,2020,6,21,0,0,0,0,0,49
Johnson,11416,756,495,8,6/21/2020,2020,6,21,0,0,0,0,0,48
Jones,1176,46,41,0,6/21/2020,2020,6,21,0,0,0,0,0,47
Keokuk,674,16,14,1,6/21/2020,2020,6,21,0,0,0,0,0,46
Kossuth,993,24,13,0,6/21/2020,2020,6,21,0,0,0,0,0,45
Lee,1543,45,30,1,6/21/2020,2020,6,21,0,0,0,0,0,44
Linn,16229,1095,856,80,6/21/2020,2020,6,21,0,0,0,0,0,43
Louisa,1310,356,287,13,6/21/2020,2020,6,21,0,0,0,0,0,42
Lucas,389,26,17,3,6/21/2020,2020,6,21,0,0,0,0,0,41
Lyon,519,32,29,0,6/21/2020,2020,6,21,0,0,0,0,0,40
Madison,932,35,30,2,6/21/2020,2020,6,21,0,0,0,0,0,39
Mahaska,1163,111,86,15,6/21/2020,2020,6,21,0,0,0,0,0,38
Marion,1566,45,35,0,6/21/2020,2020,6,21,0,0,0,0,0,37
Marshall,5079,974,605,18,6/21/2020,2020,6,21,0,0,0,0,0,36
Mills,1760,31,22,0,6/21/2020,2020,6,21,0,0,0,0,0,35
Mitchell,782,8,4,0,6/21/2020,2020,6,21,0,0,0,0,0,34
Monona,665,59,22,0,6/21/2020,2020,6,21,0,0,0,0,0,33
Monroe,448,49,41,6,6/21/2020,2020,6,21,0,0,0,0,0,32
Montgomery,656,10,6,2,6/21/2020,2020,6,21,0,0,0,0,0,31
Muscatine,3900,583,500,43,6/21/2020,2020,6,21,0,0,0,0,0,30
O'Brien,927,71,33,1,6/21/2020,2020,6,21,0,0,0,0,0,29
Osceola,318,49,45,0,6/21/2020,2020,6,21,0,0,0,0,0,28
Page,1021,18,15,0,6/21/2020,2020,6,21,0,0,0,0,0,27
Palo Alto,558,22,14,0,6/21/2020,2020,6,21,0,0,0,0,0,26
Plymouth,2198,243,157,4,6/21/2020,2020,6,21,0,0,0,0,0,25
Pocahontas,566,38,6,1,6/21/2020,2020,6,21,0,0,0,0,0,24
Polk,41996,5498,2653,166,6/21/2020,2020,6,21,0,0,0,0,0,23
Pottawattamie,7725,620,388,11,6/21/2020,2020,6,21,0,0,0,0,0,22
Poweshiek,987,96,84,8,6/21/2020,2020,6,21,0,0,0,0,0,21
Ringgold,373,11,8,0,6/21/2020,2020,6,21,0,0,0,0,0,20
Sac,1079,47,32,0,6/21/2020,2020,6,21,0,0,0,0,0,19
Scott,10496,445,374,10,6/21/2020,2020,6,21,0,0,0,0,0,18
Shelby,683,78,40,0,6/21/2020,2020,6,21,0,0,0,0,0,17
Sioux,2516,419,200,0,6/21/2020,2020,6,21,0,0,0,0,0,16
Story,5624,469,137,3,6/21/2020,2020,6,21,0,0,0,0,0,15
Tama,1950,431,351,29,6/21/2020,2020,6,21,0,0,0,0,0,14
Taylor,574,76,22,0,6/21/2020,2020,6,21,0,0,0,0,0,13
Union,870,12,7,0,6/21/2020,2020,6,21,0,0,0,0,0,12
Van Buren,299,12,10,0,6/21/2020,2020,6,21,0,0,0,0,0,11
Wapello,3811,688,555,27,6/21/2020,2020,6,21,0,0,0,0,0,10
Warren,3845,210,177,2,6/21/2020,2020,6,21,0,0,0,0,0,9
Washington,2002,212,178,9,6/21/2020,2020,6,21,0,0,0,0,0,8
Wayne,263,5,3,0,6/21/2020,2020,6,21,0,0,0,0,0,7
Webster,3609,120,81,1,6/21/2020,2020,6,21,0,0,0,0,0,6
Winnebago,647,15,12,0,6/21/2020,2020,6,21,0,0,0,0,0,5
Winneshiek,1189,24,24,0,6/21/2020,2020,6,21,0,0,0,0,0,4
Woodbury,14808,3066,2587,42,6/21/2020,2020,6,21,0,0,0,0,0,3
Worth,442,6,5,0,6/21/2020,2020,6,21,0,0,0,0,0,2
Wright,2367,332,135,0,6/21/2020,2020,6,21,0,0,0,0,0,1
