County,IndTested,IndPositive,IndRec,Deaths,Date,Year,Month,Day,NewIndTested,NewIndPositive,NewIndRec,NewDeaths,PosTestRate,ID
Howard,1061,42,23,0,2020-07-20,2020,7,20,9,1,0,0,11.1111111111111,2926
Humboldt,1094,70,59,1,2020-07-20,2020,7,20,1,0,4,0,0,2925
Ida,785,25,21,0,2020-07-20,2020,7,20,3,1,0,0,33.3333333333333,2924
Iowa,2165,66,47,1,2020-07-20,2020,7,20,6,1,0,0,16.6666666666667,2923
Jackson,2029,97,24,0,2020-07-20,2020,7,20,20,3,0,0,15,2922
Jasper,3948,412,287,17,2020-07-20,2020,7,20,24,22,1,0,91.6666666666667,2921
Jefferson,1520,66,50,0,2020-07-20,2020,7,20,21,0,0,0,0,2920
Johnson,20561,1632,1003,10,2020-07-20,2020,7,20,113,7,19,0,6.19469026548673,2919
Jones,1984,96,58,1,2020-07-20,2020,7,20,13,4,0,0,30.7692307692308,2918
Keokuk,919,24,19,1,2020-07-20,2020,7,20,7,0,0,0,0,2917
Kossuth,1629,70,30,0,2020-07-20,2020,7,20,6,2,0,0,33.3333333333333,2916
Lee,2360,61,45,2,2020-07-20,2020,7,20,15,3,0,0,20,2915
Linn,26261,1598,1251,87,2020-07-20,2020,7,20,104,24,25,0,23.0769230769231,2914
Louisa,1655,371,343,13,2020-07-20,2020,7,20,8,1,0,0,12.5,2913
Lucas,644,38,27,4,2020-07-20,2020,7,20,3,1,0,0,33.3333333333333,2912
Lyon,846,75,57,0,2020-07-20,2020,7,20,6,6,4,0,100,2911
Madison,1779,73,39,2,2020-07-20,2020,7,20,15,1,1,0,6.66666666666667,2910
Mahaska,1707,129,101,17,2020-07-20,2020,7,20,8,1,1,0,12.5,2909
Marion,2630,105,76,0,2020-07-20,2020,7,20,31,4,2,0,12.9032258064516,2908
Marshall,6995,1194,974,21,2020-07-20,2020,7,20,20,10,0,1,50,2907
Mills,2320,60,32,0,2020-07-20,2020,7,20,8,2,0,0,25,2906
Mitchell,1534,68,43,0,2020-07-20,2020,7,20,10,0,2,0,0,2905
Monona,1021,81,65,0,2020-07-20,2020,7,20,1,0,1,0,0,2904
Monroe,666,60,43,7,2020-07-20,2020,7,20,4,1,0,0,25,2903
Montgomery,1003,21,16,2,2020-07-20,2020,7,20,13,2,2,0,15.3846153846154,2902
Muscatine,5776,731,630,45,2020-07-20,2020,7,20,14,1,13,0,7.14285714285714,2901
O'Brien,1496,107,77,1,2020-07-20,2020,7,20,8,1,1,0,12.5,2900
Osceola,536,71,50,0,2020-07-20,2020,7,20,4,0,0,0,0,2899
Page,1421,32,20,0,2020-07-20,2020,7,20,1,1,0,0,100,2898
Palo Alto,1275,63,43,0,2020-07-20,2020,7,20,9,2,0,0,22.2222222222222,2897
Plymouth,3452,380,283,6,2020-07-20,2020,7,20,38,3,0,0,7.89473684210526,2896
Pocahontas,1054,110,56,1,2020-07-20,2020,7,20,3,1,0,0,33.3333333333333,2895
Polk,71013,8453,5611,189,2020-07-20,2020,7,20,479,103,14,0,21.5031315240084,2894
Pottawattamie,12366,925,700,15,2020-07-20,2020,7,20,36,6,4,0,16.6666666666667,2893
Poweshiek,1553,114,100,8,2020-07-20,2020,7,20,5,0,0,0,0,2892
Ringgold,625,17,13,1,2020-07-20,2020,7,20,1,0,0,0,0,2891
Sac,1498,74,60,0,2020-07-20,2020,7,20,6,1,0,0,16.6666666666667,2890
Scott,19628,1316,646,11,2020-07-20,2020,7,20,128,30,6,1,23.4375,2889
Shelby,1304,127,121,0,2020-07-20,2020,7,20,12,2,1,0,16.6666666666667,2888
Sioux,3483,535,433,0,2020-07-20,2020,7,20,13,0,1,0,0,2887
Story,10632,942,604,9,2020-07-20,2020,7,20,31,9,16,1,29.0322580645161,2886
Tama,2815,509,417,29,2020-07-20,2020,7,20,7,0,0,0,0,2885
Taylor,749,81,79,0,2020-07-20,2020,7,20,2,0,0,0,0,2884
Union,1732,56,29,1,2020-07-20,2020,7,20,8,0,0,0,0,2883
Van Buren,540,22,18,1,2020-07-20,2020,7,20,10,0,0,0,0,2882
Wapello,4708,740,681,31,2020-07-20,2020,7,20,20,2,7,0,10,2881
Warren,6394,415,236,1,2020-07-20,2020,7,20,52,11,0,0,21.1538461538462,2880
Washington,2704,265,229,9,2020-07-20,2020,7,20,15,4,1,0,26.6666666666667,2879
Wayne,393,11,10,1,2020-07-20,2020,7,20,1,0,1,0,0,2878
Webster,6123,565,196,5,2020-07-20,2020,7,20,12,35,0,0,291.666666666667,2877
Winnebago,1244,58,25,0,2020-07-20,2020,7,20,11,1,0,0,9.09090909090909,2876
Winneshiek,1870,58,44,1,2020-07-20,2020,7,20,23,2,5,0,8.69565217391304,2875
Woodbury,19015,3480,3146,46,2020-07-20,2020,7,20,123,24,3,0,19.5121951219512,2874
Worth,867,44,10,0,2020-07-20,2020,7,20,20,6,0,0,30,2873
Wright,2947,417,348,1,2020-07-20,2020,7,20,7,2,2,0,28.5714285714286,2872
