County,IndTested,IndPositive,IndRec,Deaths,Date,Year,Month,Day,NewIndTested,NewIndPositive,NewIndRec,NewDeaths,PosTestRate,ID
Ringgold,554,15,13,0,2020-07-08,2020,7,8,19,0,0,0,0,1703
Sac,1321,64,60,0,2020-07-08,2020,7,8,26,0,1,0,0,1702
Scott,15203,883,596,10,2020-07-08,2020,7,8,426,52,8,0,12.2065727699531,1701
Shelby,1131,117,105,0,2020-07-08,2020,7,8,25,1,2,0,4,1700
Sioux,3069,488,381,0,2020-07-08,2020,7,8,43,8,8,0,18.6046511627907,1699
Story,8874,819,420,4,2020-07-08,2020,7,8,206,21,23,1,10.1941747572816,1698
Tama,2485,473,405,29,2020-07-08,2020,7,8,51,6,1,0,11.7647058823529,1697
Taylor,681,81,72,0,2020-07-08,2020,7,8,8,2,1,0,25,1696
Union,1388,36,22,0,2020-07-08,2020,7,8,60,6,5,0,10,1695
Van Buren,469,21,17,0,2020-07-08,2020,7,8,5,0,0,0,0,1694
Wapello,4328,712,665,31,2020-07-08,2020,7,8,33,4,3,1,12.1212121212121,1693
Warren,5086,297,235,1,2020-07-08,2020,7,8,99,6,3,0,6.06060606060606,1692
Washington,2393,247,219,9,2020-07-08,2020,7,8,39,3,6,0,7.69230769230769,1691
Wayne,341,10,6,0,2020-07-08,2020,7,8,3,0,0,0,0,1690
Webster,4734,252,153,4,2020-07-08,2020,7,8,70,4,2,1,5.71428571428571,1689
Winnebago,908,30,20,0,2020-07-08,2020,7,8,11,1,0,0,9.09090909090909,1688
Winneshiek,1503,43,24,0,2020-07-08,2020,7,8,52,4,0,0,7.69230769230769,1687
Woodbury,17102,3264,3123,44,2020-07-08,2020,7,8,109,5,18,0,4.58715596330275,1686
Worth,646,20,11,0,2020-07-08,2020,7,8,13,0,0,0,0,1685
Wright,2751,388,308,1,2020-07-08,2020,7,8,23,1,10,0,4.34782608695652,1684
