County,IndTested,IndPositive,IndRec,Deaths,Date,Year,Month,Day,NewIndTested,NewIndPositive,NewIndRec,NewDeaths,PosTestRate,ID
Johnson,19897,1598,960,9,2020-07-17,2020,7,17,301,26,14,0,8.63787375415283,2622
Jones,1908,85,58,1,2020-07-17,2020,7,17,30,0,1,0,0,2621
Keokuk,895,23,18,1,2020-07-17,2020,7,17,12,0,0,0,0,2620
Kossuth,1554,62,28,0,2020-07-17,2020,7,17,27,2,1,0,7.40740740740741,2619
Lee,2298,56,45,2,2020-07-17,2020,7,17,33,2,1,0,6.06060606060606,2618
Linn,25409,1528,1222,86,2020-07-17,2020,7,17,477,34,28,1,7.12788259958071,2617
Louisa,1616,368,343,13,2020-07-17,2020,7,17,20,0,0,0,0,2616
Lucas,624,38,26,4,2020-07-17,2020,7,17,10,3,1,0,30,2615
Lyon,805,67,48,0,2020-07-17,2020,7,17,8,1,2,0,12.5,2614
Madison,1675,65,38,2,2020-07-17,2020,7,17,24,0,0,0,0,2613
Mahaska,1634,125,100,17,2020-07-17,2020,7,17,10,0,0,0,0,2612
Marion,2449,97,72,0,2020-07-17,2020,7,17,50,3,3,0,6,2611
Marshall,6763,1164,968,20,2020-07-17,2020,7,17,88,18,1,0,20.4545454545455,2610
Mills,2253,58,32,0,2020-07-17,2020,7,17,32,3,0,0,9.375,2609
Mitchell,1422,59,36,0,2020-07-17,2020,7,17,20,1,-1,0,5,2608
Monona,1003,79,62,0,2020-07-17,2020,7,17,2,1,0,0,50,2607
Monroe,630,58,43,7,2020-07-17,2020,7,17,11,2,0,0,18.1818181818182,2606
Montgomery,968,18,13,2,2020-07-17,2020,7,17,28,0,2,0,0,2605
Muscatine,5660,724,613,45,2020-07-17,2020,7,17,72,4,7,0,5.55555555555556,2604
O'Brien,1444,103,74,1,2020-07-17,2020,7,17,20,2,0,0,10,2603
Osceola,519,70,50,0,2020-07-17,2020,7,17,3,0,0,0,0,2602
Page,1385,24,20,0,2020-07-17,2020,7,17,17,1,0,0,5.88235294117647,2601
Palo Alto,1240,57,43,0,2020-07-17,2020,7,17,12,1,3,0,8.33333333333333,2600
Plymouth,3290,370,283,5,2020-07-17,2020,7,17,16,2,2,0,12.5,2599
Pocahontas,1033,108,56,1,2020-07-17,2020,7,17,10,0,1,0,0,2598
Polk,67258,8121,5546,188,2020-07-17,2020,7,17,1339,132,22,0,9.85810306198656,2597
Pottawattamie,11973,897,694,14,2020-07-17,2020,7,17,167,11,11,1,6.58682634730539,2596
Poweshiek,1495,115,100,8,2020-07-17,2020,7,17,21,1,1,0,4.76190476190476,2595
Ringgold,609,17,13,1,2020-07-17,2020,7,17,10,0,0,0,0,2594
Sac,1469,73,60,0,2020-07-17,2020,7,17,27,3,0,0,11.1111111111111,2593
Scott,18647,1254,624,10,2020-07-17,2020,7,17,402,36,4,0,8.95522388059701,2592
Shelby,1265,125,117,0,2020-07-17,2020,7,17,18,0,2,0,0,2591
Sioux,3376,526,423,0,2020-07-17,2020,7,17,20,4,1,0,20,2590
Story,10276,926,555,8,2020-07-17,2020,7,17,222,15,23,0,6.75675675675676,2589
Tama,2751,503,415,29,2020-07-17,2020,7,17,37,3,0,0,8.10810810810811,2588
Taylor,729,81,79,0,2020-07-17,2020,7,17,4,0,0,0,0,2587
Union,1657,54,29,1,2020-07-17,2020,7,17,23,1,0,0,4.34782608695652,2586
Van Buren,520,21,17,1,2020-07-17,2020,7,17,6,0,0,0,0,2585
Wapello,4602,726,674,31,2020-07-17,2020,7,17,26,0,1,0,0,2584
Warren,6095,386,236,1,2020-07-17,2020,7,17,101,17,2,0,16.8316831683168,2583
Washington,2636,257,228,9,2020-07-17,2020,7,17,35,2,2,0,5.71428571428571,2582
Wayne,387,11,9,1,2020-07-17,2020,7,17,3,0,0,0,0,2581
Webster,6054,525,196,5,2020-07-17,2020,7,17,64,67,9,0,104.6875,2580
Winnebago,1160,52,24,0,2020-07-17,2020,7,17,17,0,0,0,0,2579
Winneshiek,1774,53,38,1,2020-07-17,2020,7,17,73,0,2,1,0,2578
Woodbury,18471,3418,3138,46,2020-07-17,2020,7,17,111,9,4,0,8.10810810810811,2577
Worth,766,32,10,0,2020-07-17,2020,7,17,10,0,0,0,0,2576
Wright,2908,415,338,1,2020-07-17,2020,7,17,20,3,6,0,15,2575
