County,IndTested,IndPositive,IndRec,Deaths,Date,Year,Month,Day,NewIndTested,NewIndPositive,NewIndRec,NewDeaths,PosTestRate,ID
Muscatine,3956,585,506,43,2020-06-22,2020,6,22,56,2,6,0,3.57142857142857,129
O'Brien,942,73,35,1,2020-06-22,2020,6,22,15,2,2,0,13.3333333333333,128
Osceola,320,49,45,0,2020-06-22,2020,6,22,2,0,0,0,0,127
Page,1061,18,16,0,2020-06-22,2020,6,22,40,0,1,0,0,126
Palo Alto,642,22,16,0,2020-06-22,2020,6,22,84,0,2,0,0,125
Plymouth,2226,249,162,4,2020-06-22,2020,6,22,28,6,5,0,21.4285714285714,124
Pocahontas,577,39,6,1,2020-06-22,2020,6,22,11,1,0,0,9.09090909090909,123
Polk,42397,5534,2700,167,2020-06-22,2020,6,22,401,36,47,1,8.97755610972569,122
Pottawattamie,7799,626,416,11,2020-06-22,2020,6,22,74,6,28,0,8.10810810810811,121
Poweshiek,998,97,85,8,2020-06-22,2020,6,22,11,1,1,0,9.09090909090909,120
Ringgold,377,11,8,0,2020-06-22,2020,6,22,4,0,0,0,0,119
Sac,1087,47,34,0,2020-06-22,2020,6,22,8,0,2,0,0,118
Scott,10550,451,379,10,2020-06-22,2020,6,22,54,6,5,0,11.1111111111111,117
Shelby,697,78,46,0,2020-06-22,2020,6,22,14,0,6,0,0,116
Sioux,2543,422,200,0,2020-06-22,2020,6,22,27,3,0,0,11.1111111111111,115
Story,5799,484,148,3,2020-06-22,2020,6,22,175,15,11,0,8.57142857142857,114
Tama,1995,432,352,29,2020-06-22,2020,6,22,45,1,1,0,2.22222222222222,113
Taylor,578,76,22,0,2020-06-22,2020,6,22,4,0,0,0,0,112
Union,889,14,7,0,2020-06-22,2020,6,22,19,2,0,0,10.5263157894737,111
Van Buren,324,13,11,0,2020-06-22,2020,6,22,25,1,1,0,4,110
Wapello,3828,689,559,27,2020-06-22,2020,6,22,17,1,4,0,5.88235294117647,109
Warren,3875,214,181,2,2020-06-22,2020,6,22,30,4,4,0,13.3333333333333,108
Washington,2017,214,182,9,2020-06-22,2020,6,22,15,2,4,0,13.3333333333333,107
Wayne,272,5,3,0,2020-06-22,2020,6,22,9,0,0,0,0,106
Webster,3680,126,86,1,2020-06-22,2020,6,22,71,6,5,0,8.45070422535211,105
Winnebago,654,15,12,0,2020-06-22,2020,6,22,7,0,0,0,0,104
Winneshiek,1207,24,24,0,2020-06-22,2020,6,22,18,0,0,0,0,103
Woodbury,14912,3070,2596,42,2020-06-22,2020,6,22,104,4,9,0,3.84615384615385,102
Worth,449,8,5,0,2020-06-22,2020,6,22,7,2,0,0,28.5714285714286,101
Wright,2398,335,138,0,2020-06-22,2020,6,22,31,3,3,0,9.67741935483871,100
