County,IndTested,IndPositive,IndRec,Deaths,Date,Year,Month,Day,NewIndTested,NewIndPositive,NewIndRec,NewDeaths,PosTestRate,ID
Jefferson,1352,62,48,0,2020-07-10,2020,7,10,9,0,1,0,0,1930
Johnson,17830,1405,844,8,2020-07-10,2020,7,10,361,21,10,0,5.81717451523546,1929
Jones,1645,69,55,0,2020-07-10,2020,7,10,36,1,0,0,2.77777777777778,1928
Keokuk,834,23,17,1,2020-07-10,2020,7,10,10,3,0,0,30,1927
Kossuth,1330,41,24,0,2020-07-10,2020,7,10,27,2,0,0,7.40740740740741,1926
Lee,2119,54,43,2,2020-07-10,2020,7,10,56,0,0,0,0,1925
Linn,22558,1366,1110,83,2020-07-10,2020,7,10,476,25,9,0,5.25210084033613,1924
Louisa,1512,365,342,13,2020-07-10,2020,7,10,16,2,1,0,12.5,1923
Lucas,563,34,24,4,2020-07-10,2020,7,10,11,2,0,0,18.1818181818182,1922
Lyon,720,50,41,0,2020-07-10,2020,7,10,14,2,1,0,14.2857142857143,1921
Madison,1520,53,36,2,2020-07-10,2020,7,10,25,2,2,0,8,1920
Mahaska,1509,119,99,17,2020-07-10,2020,7,10,15,1,0,0,6.66666666666667,1919
Marion,2188,77,59,0,2020-07-10,2020,7,10,41,2,2,0,4.87804878048781,1918
Marshall,6274,1080,949,19,2020-07-10,2020,7,10,79,12,6,0,15.1898734177215,1917
Mills,2073,47,32,0,2020-07-10,2020,7,10,33,1,0,0,3.03030303030303,1916
Mitchell,1265,44,32,0,2020-07-10,2020,7,10,7,1,6,0,14.2857142857143,1915
Monona,963,78,54,0,2020-07-10,2020,7,10,11,1,1,0,9.09090909090909,1914
Monroe,576,51,43,7,2020-07-10,2020,7,10,9,0,0,0,0,1913
Montgomery,844,11,8,2,2020-07-10,2020,7,10,17,0,0,0,0,1912
Muscatine,5218,685,560,44,2020-07-10,2020,7,10,76,2,3,0,2.63157894736842,1911
O'Brien,1298,92,70,1,2020-07-10,2020,7,10,18,0,2,0,0,1910
Osceola,469,66,50,0,2020-07-10,2020,7,10,12,2,0,0,16.6666666666667,1909
Page,1284,20,20,0,2020-07-10,2020,7,10,25,0,0,0,0,1908
Palo Alto,1140,48,33,0,2020-07-10,2020,7,10,7,2,1,0,28.5714285714286,1907
Plymouth,3034,345,273,5,2020-07-10,2020,7,10,76,9,1,0,11.8421052631579,1906
Pocahontas,964,106,51,1,2020-07-10,2020,7,10,25,2,6,0,8,1905
Polk,59148,7196,5200,182,2020-07-10,2020,7,10,1368,206,71,0,15.0584795321637,1904
Pottawattamie,10814,806,661,12,2020-07-10,2020,7,10,296,26,8,0,8.78378378378378,1903
Poweshiek,1372,110,95,8,2020-07-10,2020,7,10,26,2,0,0,7.69230769230769,1902
Ringgold,567,15,12,1,2020-07-10,2020,7,10,9,0,0,0,0,1901
Sac,1346,65,59,0,2020-07-10,2020,7,10,13,0,0,0,0,1900
Scott,16213,1002,596,10,2020-07-10,2020,7,10,530,76,6,0,14.3396226415094,1899
Shelby,1175,120,106,0,2020-07-10,2020,7,10,25,2,1,0,8,1898
Sioux,3155,497,399,0,2020-07-10,2020,7,10,45,4,12,0,8.88888888888889,1897
Story,9247,851,420,5,2020-07-10,2020,7,10,207,26,12,1,12.56038647343,1896
Tama,2563,482,409,29,2020-07-10,2020,7,10,30,4,10,0,13.3333333333333,1895
Taylor,690,81,75,0,2020-07-10,2020,7,10,7,0,3,0,0,1894
Union,1455,38,28,0,2020-07-10,2020,7,10,22,1,6,0,4.54545454545455,1893
Van Buren,478,21,16,0,2020-07-10,2020,7,10,7,0,0,0,0,1892
Wapello,4402,714,669,31,2020-07-10,2020,7,10,32,2,8,0,6.25,1891
Warren,5320,311,229,1,2020-07-10,2020,7,10,104,11,3,0,10.5769230769231,1890
Washington,2456,249,217,9,2020-07-10,2020,7,10,30,1,4,0,3.33333333333333,1889
Wayne,355,11,6,0,2020-07-10,2020,7,10,8,1,0,0,12.5,1888
Webster,5441,345,156,4,2020-07-10,2020,7,10,644,66,6,0,10.2484472049689,1887
Winnebago,963,33,22,0,2020-07-10,2020,7,10,23,2,2,0,8.69565217391304,1886
Winneshiek,1559,45,25,0,2020-07-10,2020,7,10,18,2,0,0,11.1111111111111,1885
Woodbury,17488,3317,3098,44,2020-07-10,2020,7,10,176,35,9,1,19.8863636363636,1884
Worth,670,22,10,0,2020-07-10,2020,7,10,8,1,0,0,12.5,1883
Wright,2791,397,294,1,2020-07-10,2020,7,10,18,8,3,0,44.4444444444444,1882
