County,IndTested,IndPositive,IndRec,Deaths,Date,Year,Month,Day,NewIndTested,NewIndPositive,NewIndRec,NewDeaths,PosTestRate,ID
Greene,1035,35,28,0,2020-07-18,2020,7,18,6,1,1,0,16.6666666666667,2736
Grundy,1477,55,31,0,2020-07-18,2020,7,18,14,1,0,0,7.14285714285714,2735
Guthrie,1326,96,62,5,2020-07-18,2020,7,18,29,1,0,1,3.44827586206897,2734
Hamilton,2255,211,189,1,2020-07-18,2020,7,18,8,2,0,0,25,2733
Hancock,1435,74,52,2,2020-07-18,2020,7,18,13,1,2,0,7.69230769230769,2732
Hardin,2143,102,55,0,2020-07-18,2020,7,18,25,1,1,0,4,2731
Harrison,1306,69,50,0,2020-07-18,2020,7,18,12,1,2,0,8.33333333333333,2730
Henry,2136,99,78,3,2020-07-18,2020,7,18,34,1,0,0,2.94117647058824,2729
Howard,1034,41,23,0,2020-07-18,2020,7,18,16,1,0,0,6.25,2728
Humboldt,1082,70,55,1,2020-07-18,2020,7,18,7,1,1,0,14.2857142857143,2727
Ida,767,24,21,0,2020-07-18,2020,7,18,7,0,0,0,0,2726
Iowa,2125,64,47,1,2020-07-18,2020,7,18,11,0,0,0,0,2725
Jackson,1977,91,24,0,2020-07-18,2020,7,18,49,6,4,0,12.2448979591837,2724
Jasper,3848,384,285,17,2020-07-18,2020,7,18,45,2,1,0,4.44444444444444,2723
Jefferson,1477,64,50,0,2020-07-18,2020,7,18,7,0,0,0,0,2722
Johnson,20086,1609,971,9,2020-07-18,2020,7,18,189,11,11,0,5.82010582010582,2721
Jones,1922,85,58,1,2020-07-18,2020,7,18,14,0,0,0,0,2720
Keokuk,902,24,19,1,2020-07-18,2020,7,18,7,1,1,0,14.2857142857143,2719
Kossuth,1567,61,30,0,2020-07-18,2020,7,18,13,0,2,0,0,2718
Lee,2316,56,45,2,2020-07-18,2020,7,18,18,0,0,0,0,2717
Linn,25654,1542,1226,87,2020-07-18,2020,7,18,245,14,4,1,5.71428571428571,2716
Louisa,1626,368,343,13,2020-07-18,2020,7,18,10,0,0,0,0,2715
Lucas,632,38,26,4,2020-07-18,2020,7,18,8,0,0,0,0,2714
Lyon,811,68,48,0,2020-07-18,2020,7,18,6,1,0,0,16.6666666666667,2713
Madison,1713,68,38,2,2020-07-18,2020,7,18,38,3,0,0,7.89473684210526,2712
Mahaska,1660,127,100,17,2020-07-18,2020,7,18,26,2,0,0,7.69230769230769,2711
Marion,2520,97,73,0,2020-07-18,2020,7,18,71,0,1,0,0,2710
Marshall,6817,1166,974,20,2020-07-18,2020,7,18,54,2,6,0,3.7037037037037,2709
Mills,2282,58,32,0,2020-07-18,2020,7,18,29,0,0,0,0,2708
Mitchell,1463,62,37,0,2020-07-18,2020,7,18,41,3,1,0,7.31707317073171,2707
Monona,1009,81,64,0,2020-07-18,2020,7,18,6,2,2,0,33.3333333333333,2706
Monroe,642,58,43,7,2020-07-18,2020,7,18,12,0,0,0,0,2705
Montgomery,971,18,13,2,2020-07-18,2020,7,18,3,0,0,0,0,2704
Muscatine,5690,726,616,45,2020-07-18,2020,7,18,30,2,3,0,6.66666666666667,2703
O'Brien,1465,104,75,1,2020-07-18,2020,7,18,21,1,1,0,4.76190476190476,2702
Osceola,524,70,50,0,2020-07-18,2020,7,18,5,0,0,0,0,2701
Page,1404,25,20,0,2020-07-18,2020,7,18,19,1,0,0,5.26315789473684,2700
Palo Alto,1253,60,43,0,2020-07-18,2020,7,18,13,3,0,0,23.0769230769231,2699
Plymouth,3312,372,283,5,2020-07-18,2020,7,18,22,2,0,0,9.09090909090909,2698
Pocahontas,1041,109,56,1,2020-07-18,2020,7,18,8,1,0,0,12.5,2697
Polk,68817,8234,5587,189,2020-07-18,2020,7,18,1559,113,41,1,7.2482360487492,2696
Pottawattamie,12106,906,696,15,2020-07-18,2020,7,18,133,9,2,1,6.76691729323308,2695
Poweshiek,1517,115,100,8,2020-07-18,2020,7,18,22,0,0,0,0,2694
Ringgold,619,17,13,1,2020-07-18,2020,7,18,10,0,0,0,0,2693
Sac,1481,73,60,0,2020-07-18,2020,7,18,12,0,0,0,0,2692
Scott,18988,1274,635,10,2020-07-18,2020,7,18,341,20,11,0,5.86510263929619,2691
Shelby,1281,125,120,0,2020-07-18,2020,7,18,16,0,3,0,0,2690
Sioux,3402,526,429,0,2020-07-18,2020,7,18,26,0,6,0,0,2689
Story,10422,929,581,8,2020-07-18,2020,7,18,146,3,26,0,2.05479452054795,2688
Tama,2774,507,417,29,2020-07-18,2020,7,18,23,4,2,0,17.3913043478261,2687
Taylor,736,81,79,0,2020-07-18,2020,7,18,7,0,0,0,0,2686
Union,1683,54,29,1,2020-07-18,2020,7,18,26,0,0,0,0,2685
Van Buren,527,22,18,1,2020-07-18,2020,7,18,7,1,1,0,14.2857142857143,2684
Wapello,4632,730,674,31,2020-07-18,2020,7,18,30,4,0,0,13.3333333333333,2683
Warren,6208,393,236,1,2020-07-18,2020,7,18,113,7,0,0,6.19469026548673,2682
Washington,2652,258,228,9,2020-07-18,2020,7,18,16,1,0,0,6.25,2681
Wayne,390,11,9,1,2020-07-18,2020,7,18,3,0,0,0,0,2680
Webster,6067,529,196,5,2020-07-18,2020,7,18,13,4,0,0,30.7692307692308,2679
Winnebago,1177,51,25,0,2020-07-18,2020,7,18,17,0,1,0,0,2678
Winneshiek,1805,53,38,1,2020-07-18,2020,7,18,31,0,0,0,0,2677
Woodbury,18613,3432,3142,46,2020-07-18,2020,7,18,142,14,4,0,9.85915492957746,2676
Worth,796,33,10,0,2020-07-18,2020,7,18,30,1,0,0,3.33333333333333,2675
Wright,2910,415,341,1,2020-07-18,2020,7,18,2,0,3,0,0,2674
