County,IndTested,IndPositive,IndRec,Deaths,Date,Year,Month,Day,NewIndTested,NewIndPositive,NewIndRec,NewDeaths,PosTestRate,ID
Marshall,8065,1382,1042,24,2020-08-02,2020,8,2,19,1,0,0,5.26315789473684,4194
Mills,2655,81,38,0,2020-08-02,2020,8,2,4,2,0,0,50,4193
Mitchell,1823,76,66,0,2020-08-02,2020,8,2,3,0,0,0,0,4192
Monona,1129,90,78,0,2020-08-02,2020,8,2,10,0,2,0,0,4191
Monroe,787,66,45,7,2020-08-02,2020,8,2,12,0,0,0,0,4190
Montgomery,1202,43,29,3,2020-08-02,2020,8,2,4,0,0,0,0,4189
Muscatine,6473,821,700,47,2020-08-02,2020,8,2,23,6,9,0,26.0869565217391,4188
O'Brien,1838,130,91,1,2020-08-02,2020,8,2,167,14,1,0,8.38323353293413,4187
Osceola,603,77,63,0,2020-08-02,2020,8,2,1,0,0,0,0,4186
Page,1813,73,42,0,2020-08-02,2020,8,2,17,2,0,0,11.7647058823529,4185
Palo Alto,1399,78,46,0,2020-08-02,2020,8,2,8,4,0,0,50,4184
Plymouth,3928,443,321,8,2020-08-02,2020,8,2,14,3,0,0,21.4285714285714,4183
Pocahontas,1156,113,95,1,2020-08-02,2020,8,2,5,0,0,0,0,4182
Polk,82837,9700,6584,202,2020-08-02,2020,8,2,612,91,19,2,14.8692810457516,4181
Pottawattamie,14501,1211,798,22,2020-08-02,2020,8,2,22,7,18,1,31.8181818181818,4180
Poweshiek,1938,146,105,8,2020-08-02,2020,8,2,15,1,0,0,6.66666666666667,4179
Ringgold,700,21,20,1,2020-08-02,2020,8,2,1,0,0,0,0,4178
Sac,1638,81,65,0,2020-08-02,2020,8,2,8,0,0,0,0,4177
Scott,23346,1587,870,12,2020-08-02,2020,8,2,88,11,7,0,12.5,4176
Shelby,1532,159,131,1,2020-08-02,2020,8,2,2,2,-1,0,100,4175
Sioux,4037,592,476,2,2020-08-02,2020,8,2,35,4,1,0,11.4285714285714,4174
Story,12327,1108,808,13,2020-08-02,2020,8,2,47,7,1,0,14.8936170212766,4173
Tama,3132,537,442,29,2020-08-02,2020,8,2,4,2,1,0,50,4172
Taylor,851,93,83,0,2020-08-02,2020,8,2,4,0,0,0,0,4171
Union,2034,70,31,1,2020-08-02,2020,8,2,10,0,0,0,0,4170
Van Buren,675,31,19,1,2020-08-02,2020,8,2,8,1,1,0,12.5,4169
Wapello,5576,842,745,31,2020-08-02,2020,8,2,77,13,2,0,16.8831168831169,4168
Warren,7570,526,292,1,2020-08-02,2020,8,2,72,9,0,0,12.5,4167
Washington,3005,287,261,10,2020-08-02,2020,8,2,24,2,0,0,8.33333333333333,4166
Wayne,450,15,10,1,2020-08-02,2020,8,2,8,0,0,0,0,4165
Webster,6620,711,355,5,2020-08-02,2020,8,2,36,2,1,0,5.55555555555556,4164
Winnebago,1500,73,32,0,2020-08-02,2020,8,2,7,2,0,0,28.5714285714286,4163
Winneshiek,2169,81,55,1,2020-08-02,2020,8,2,23,3,0,0,13.0434782608696,4162
Woodbury,20828,3641,3241,50,2020-08-02,2020,8,2,120,11,3,1,9.16666666666667,4161
Worth,1072,61,21,0,2020-08-02,2020,8,2,5,1,0,0,20,4160
Wright,3155,441,386,1,2020-08-02,2020,8,2,18,1,1,0,5.55555555555556,4159
