County,IndTested,IndPositive,IndRec,Deaths,Date,Year,Month,Day,NewIndTested,NewIndPositive,NewIndRec,NewDeaths,PosTestRate,ID
Ida,791,26,21,0,2020-07-21,2020,7,21,6,1,0,0,16.6666666666667,3023
Iowa,2194,68,48,1,2020-07-21,2020,7,21,29,2,1,0,6.89655172413793,3022
Jackson,2062,98,25,0,2020-07-21,2020,7,21,33,1,1,0,3.03030303030303,3021
Jasper,4022,414,287,18,2020-07-21,2020,7,21,74,2,0,1,2.7027027027027,3020
Jefferson,1545,68,50,0,2020-07-21,2020,7,21,25,2,0,0,8,3019
Johnson,20795,1649,1028,10,2020-07-21,2020,7,21,234,17,25,0,7.26495726495727,3018
Jones,2031,100,58,1,2020-07-21,2020,7,21,47,4,0,0,8.51063829787234,3017
Keokuk,926,24,19,1,2020-07-21,2020,7,21,7,0,0,0,0,3016
Kossuth,1642,71,32,0,2020-07-21,2020,7,21,13,1,2,0,7.69230769230769,3015
Lee,2380,63,45,2,2020-07-21,2020,7,21,20,2,0,0,10,3014
Linn,26765,1628,1291,87,2020-07-21,2020,7,21,504,30,40,0,5.95238095238095,3013
Louisa,1669,371,343,13,2020-07-21,2020,7,21,14,0,0,0,0,3012
Lucas,658,38,27,4,2020-07-21,2020,7,21,14,0,0,0,0,3011
Lyon,862,79,59,0,2020-07-21,2020,7,21,16,4,2,0,25,3010
Madison,1795,76,39,2,2020-07-21,2020,7,21,16,3,0,0,18.75,3009
Mahaska,1727,129,101,17,2020-07-21,2020,7,21,20,0,0,0,0,3008
Marion,2679,110,78,0,2020-07-21,2020,7,21,49,5,2,0,10.2040816326531,3007
Marshall,7061,1204,980,21,2020-07-21,2020,7,21,66,10,6,0,15.1515151515152,3006
Mills,2328,59,32,0,2020-07-21,2020,7,21,8,0,0,0,0,3005
Mitchell,1544,68,46,0,2020-07-21,2020,7,21,10,0,3,0,0,3004
Monona,1025,81,66,0,2020-07-21,2020,7,21,4,0,1,0,0,3003
Monroe,674,61,43,7,2020-07-21,2020,7,21,8,1,0,0,12.5,3002
Montgomery,1009,22,16,2,2020-07-21,2020,7,21,6,1,0,0,16.6666666666667,3001
Muscatine,5855,739,640,45,2020-07-21,2020,7,21,79,8,10,0,10.126582278481,3000
O'Brien,1514,108,79,1,2020-07-21,2020,7,21,18,1,2,0,5.55555555555556,2999
Osceola,538,71,50,0,2020-07-21,2020,7,21,2,0,0,0,0,2998
Page,1448,32,20,0,2020-07-21,2020,7,21,27,0,0,0,0,2997
Palo Alto,1280,62,45,0,2020-07-21,2020,7,21,5,0,2,0,0,2996
Plymouth,3479,386,287,6,2020-07-21,2020,7,21,27,6,4,0,22.2222222222222,2995
Pocahontas,1070,109,57,1,2020-07-21,2020,7,21,16,0,1,0,0,2994
Polk,71750,8542,5668,189,2020-07-21,2020,7,21,737,89,57,0,12.0759837177748,2993
Pottawattamie,12416,929,709,15,2020-07-21,2020,7,21,50,4,9,0,8,2992
Poweshiek,1564,114,100,8,2020-07-21,2020,7,21,11,0,0,0,0,2991
Ringgold,627,18,14,1,2020-07-21,2020,7,21,2,1,1,0,50,2990
Sac,1513,75,60,0,2020-07-21,2020,7,21,15,1,0,0,6.66666666666667,2989
Scott,19821,1328,650,11,2020-07-21,2020,7,21,193,12,4,0,6.21761658031088,2988
Shelby,1308,125,122,0,2020-07-21,2020,7,21,4,0,1,0,0,2987
Sioux,3516,536,436,0,2020-07-21,2020,7,21,33,1,3,0,3.03030303030303,2986
Story,10764,964,628,10,2020-07-21,2020,7,21,132,22,24,1,16.6666666666667,2985
Tama,2842,511,418,29,2020-07-21,2020,7,21,27,2,1,0,7.40740740740741,2984
Taylor,754,82,79,0,2020-07-21,2020,7,21,5,1,0,0,20,2983
Union,1749,56,29,1,2020-07-21,2020,7,21,17,0,0,0,0,2982
Van Buren,548,22,18,1,2020-07-21,2020,7,21,8,0,0,0,0,2981
Wapello,4776,757,686,31,2020-07-21,2020,7,21,68,17,5,0,25,2980
Warren,6458,419,239,1,2020-07-21,2020,7,21,64,4,3,0,6.25,2979
Washington,2739,268,232,9,2020-07-21,2020,7,21,35,3,3,0,8.57142857142857,2978
Wayne,394,11,10,1,2020-07-21,2020,7,21,1,0,0,0,0,2977
Webster,6159,565,198,5,2020-07-21,2020,7,21,36,0,2,0,0,2976
Winnebago,1266,59,26,0,2020-07-21,2020,7,21,22,1,1,0,4.54545454545455,2975
Winneshiek,1898,61,45,1,2020-07-21,2020,7,21,28,3,1,0,10.7142857142857,2974
Woodbury,19126,3484,3151,46,2020-07-21,2020,7,21,111,4,5,0,3.6036036036036,2973
Worth,893,45,10,0,2020-07-21,2020,7,21,26,1,0,0,3.84615384615385,2972
Wright,2969,418,352,1,2020-07-21,2020,7,21,22,1,4,0,4.54545454545455,2971
